"","Adjusted","Implementation_year","Reserve_size","C_change","B_change","PV_change","C_per","B_per","PV_per","Transition_period","Payoff_period","B_per_50","Loss"
"1","IUU",2015,0.05,1662.28986499656,70889.3119387889,2516011.55286171,0.620641646325238,10.0508623233324,4.51771240474668,12,57,13.4778902664524,2135.82283154473
"2","IUU",2015,0.1,9592.49929956155,132721.197606204,7570708.0555535,3.58150806488005,18.8175403039543,13.5938492239386,10,26,22.2775462315074,3555.41668891274
"3","IUU",2015,0.15,15921.7003955615,190343.442026204,11632637.577155,5.94461324338215,26.9873649162585,20.8873886220681,10,25,30.5729571396502,5020.96230091274
"4","IUU",2015,0.2,21188.3927195615,250043.254006204,15133634.7845942,7.91101432870827,35.451752205811,27.1737264153274,10,26,39.4017032322443,6670.92016091275
"5","IUU",2015,0.25,24858.7380575616,314289.238006204,17977891.7707425,9.28139456209988,44.560707030603,32.2808313703879,10,27,49.5116380486427,8595.71686091274
"6","IUU",2015,0.3,28581.0130855616,539637.974526205,23582657.7697185,10.6711635489053,76.5112093496994,42.3446646824713,11,36,87.6691690623761,16025.9350004524
"7","IUU",2015,0.35,28115.8958825616,545148.628326204,23510015.9573525,10.4975048431147,77.292523501869,42.214230139571,11,36,88.7310273571079,16244.7557254524
"8","IUU",2015,0.4,28042.8514625615,542836.659526205,23420120.7908235,10.4702325784885,76.9647268359245,42.0528157341034,11,36,88.4581015961614,16172.7431754524
"9","IUU",2015,0.45,20559.5794145616,758023.205826204,23633533.4621025,7.67623714991148,107.474408641867,42.4360163085486,13,54,129.591491604425,24411.4254591815
"10","IUU",2015,0.5,-951.76021843846,995304.065726204,17798786.2520731,-0.355354406783762,141.116676983759,31.9592322018423,15,68,181.935842341091,36146.5738596803
"11","IUU",2015,0.55,-6947.94363443844,1050465.3601262,15900080.2834645,-2.5941222807502,148.937582003545,28.5499443956742,16,69,194.667835295017,39179.5064923305
"12","IUU",2015,0.6,-14086.6427284385,1105443.4603262,13684230.3168495,-5.25946606441684,156.732513295665,24.5711976089799,17,72,207.796162752886,42496.4452395172
"13","IUU",2015,0.65,-38054.4279964385,1278812.6946262,5773117.70520551,-14.2082096143464,181.313232975318,10.3661230971713,21,76,250.661523112749,54827.6374515535
"14","IUU",2015,0.7,-87812.1692984384,1536000.5109262,-9906793.3548255,-32.7860323692017,217.777958928673,-17.7884887608928,34,87,320.078265419684,90051.6125601321
"15","IUU",2015,0.75,-77704.0999534384,1487787.8757262,-6778521.39769749,-29.0120282490097,210.942252030309,-12.1714108066744,34,86,306.726970651243,82497.6271591321
"16","IUU",2015,0.8,-92547.3458674384,1549694.3695262,-11064143.8846955,-34.5539838217788,219.719508136861,-19.8666099203473,36,89,324.305456778169,94117.16584016
"17","IUU",2015,0.85,-126258.210765438,1687271.9412262,-20896923.2028541,-47.1404569333054,239.225597194815,-37.5222001930774,40,96,363.998206307557,122854.410496063
"18","IUU",2015,0.9,-174028.560034438,1835131.5181262,-33221540.1610535,-64.9762561162025,260.18949443071,-59.6520965572174,50,NA,410.224694777516,174028.560034438
"19","IUU",2020,0.05,2339.38417456154,64955.8660462045,1605552.5790085,0.873445285362478,9.20960366052009,2.88290600033601,7,27,12.0637731491192,1468.0082581758
"20","IUU",2020,0.1,10070.6776615615,120678.290116204,4843379.5209116,3.76004335651488,17.1100670354998,8.69669923320938,6,18,20.491058683396,2502.14585345244
"21","IUU",2020,0.15,17480.7905605615,176127.157586204,7818739.3632085,6.52672368461803,24.9717448778083,14.0392104998373,6,17,28.7833411566493,3568.41750345244
"22","IUU",2020,0.2,23113.1765625615,232557.477366204,10098071.5136175,8.6296621640196,32.9725754608465,18.1319449384883,6,17,37.656253166742,4767.70588345244
"23","IUU",2020,0.25,33251.5573005615,449294.619226205,14881875.4853955,12.4149835118805,63.7021045479451,26.721671214028,7,22,74.8344253271722,9642.21332817581
"24","IUU",2020,0.3,32314.2584165615,453257.694826204,14673275.4222765,12.0650284681098,64.2639992277376,26.3471120862245,7,22,75.7177651338346,9800.74706817581
"25","IUU",2020,0.35,33179.1709315616,447396.105026204,14874808.2712675,12.387956940779,63.4329284998044,26.7089814309081,7,22,74.3511704232867,9589.29051817581
"26","IUU",2020,0.4,33299.9519245615,449128.737326204,14908847.1199585,12.4330523936954,63.6785854010774,26.7701010743373,7,22,74.5153946166356,9635.35328817581
"27","IUU",2020,0.45,16659.6550445615,829099.052426204,11919424.2746436,6.22014003200856,117.551718311733,21.4023384915498,10,48,154.291038309636,21211.3587386803
"28","IUU",2020,0.5,10920.1550365615,878940.779926204,10515786.2097205,4.07720888079433,124.618401953579,18.8819871479857,10,52,166.551879418861,23429.4741946803
"29","IUU",2020,0.55,9022.02951756155,913580.240726204,9951736.37213551,3.3685143433067,129.529670548708,17.8691877650676,11,54,174.273067950404,24590.4712703305
"30","IUU",2020,0.6,4331.49648456153,960879.115326204,8493955.8372635,1.61723124578866,136.235822204738,15.2516190188913,11,56,185.793724465165,26919.9351273305
"31","IUU",2020,0.65,-40559.8568814385,1260689.2558262,-3548037.45588049,-15.1436502620222,178.743646909066,-6.37080255402872,24,70,266.262977235182,47560.3916874635
"32","IUU",2020,0.7,-53692.4025274384,1320419.2862262,-6693467.37228049,-20.046889415316,187.212318641093,-12.0186890811867,26,75,283.726652746815,55946.6750368784
"33","IUU",2020,0.75,-59557.9636884385,1358294.8264262,-8472763.5338565,-22.2368874488972,192.582406593149,-15.2135664384577,26,76,294.418121092838,60580.6570548784
"34","IUU",2020,0.8,-73309.0307494384,1416690.7757262,-11687801.6077705,-27.3710611445814,200.861929000721,-20.9864403236089,28,80,312.301339622218,70446.1387943489
"35","IUU",2020,0.85,-122265.496148438,1596568.5704262,-22646334.5394415,-45.6497151406838,226.365448503287,-40.6634168092396,36,94,369.657194338718,112539.876449989
"36","IUU",2020,0.9,-138449.566413438,1642521.4710262,-25868878.8050275,-51.6922882351986,232.880764630028,-46.4497686989693,40,100,385.910221243331,130818.790690342
"37","IUU",2025,0.05,3184.04885256157,59452.5138562045,1321513.4780035,1.18881391473675,8.42932474871091,2.37288967366856,5,15,11.7895730135737,937.419708680318
"38","IUU",2025,0.1,11567.8822735616,110388.991096204,3806490.10803491,4.31904786881115,15.6512247216836,6.83487623896456,4,11,19.9561126416306,1713.1213992134
"39","IUU",2025,0.15,19320.6515955615,162269.381796204,6019846.5920985,7.21366427531604,23.0069550842049,10.8091457659893,4,11,28.287200265721,2488.3156392134
"40","IUU",2025,0.2,25373.5248445615,211725.527086204,7759435.38380297,9.4735981757523,30.0189699247739,13.9327251686764,4,11,36.5016589986705,3256.5033192134
"41","IUU",2025,0.25,37434.8527865615,409818.761806205,11648376.0155135,13.9768816213305,58.1051196545592,20.9156483246607,4,14,72.9004223810553,6573.2565392134
"42","IUU",2025,0.3,35881.8158185615,361742.292236204,11030340.2271543,13.3970312348725,51.28871865666,19.8059125826003,4,13,63.6560753742511,5741.0261992134
"43","IUU",2025,0.35,37551.8580075615,463079.891016204,11978692.3034251,14.0205673313377,65.6566145447503,21.5087592703123,5,14,83.8926295358062,7008.53281868032
"44","IUU",2025,0.4,38021.3635105615,410764.638166204,11780498.0172715,14.1958644768456,58.2392283489342,21.1528845987164,4,13,72.8732670382068,6582.40795921341
"45","IUU",2025,0.45,23305.4700435615,751239.099446204,10419016.0550395,8.70145791104216,106.512541227057,18.708228117462,6,28,150.647996738646,12840.2590903305
"46","IUU",2025,0.5,23182.8820505615,753375.632736205,10383715.5794095,8.65568778671105,106.815464211633,18.6448431157256,6,28,151.029932997803,12898.0895903305
"47","IUU",2025,0.55,9408.26655156154,878613.318016204,8035259.27628951,3.51272191726916,124.571973592469,14.4279903908073,7,46,184.285218099914,16177.2294435172
"48","IUU",2025,0.6,10906.0321685615,870347.505616204,8304068.27364951,4.07193588946416,123.400026226205,14.9106597730284,7,44,181.865558256018,15892.0036305172
"49","IUU",2025,0.65,-30117.4823934385,1133942.5765162,643938.505179502,-11.2448281430589,160.773188615094,1.15624626978943,30,65,258.951430585374,32407.4382680629
"50","IUU",2025,0.7,-37652.7859514384,1167890.3109062,-677144.273950495,-14.0582503411226,165.586382525589,-1.21587004747648,32,68,270.235327008461,39071.1203756307
"51","IUU",2025,0.75,-57824.9717654384,1262525.1283762,-4303070.18276049,-21.5898480950471,179.003941468832,-7.72652793308582,34,76,301.034637530656,57288.8508117922
"52","IUU",2025,0.8,-61782.3739354385,1280763.2031762,-5037899.9125905,-23.0674054390937,181.589780911254,-9.04597711528602,34,78,307.039273718505,60786.6112717921
"53","IUU",2025,0.85,-103475.612140438,1438213.9167762,-12178756.5488805,-38.6342211582252,203.913533277062,-21.8679916126329,40,94,362.823975067584,103475.612140438
"54","IUU",2025,0.9,-108174.769702438,1454622.7297762,-13018993.6470754,-40.3887243571167,206.240015448234,-23.3767086760048,42,96,368.966928723506,110059.050575164
"55","IUU",2030,0.05,3412.15415956156,53153.2352662045,1030086.57424851,1.27398056121227,7.53619741945887,1.84960791978576,5,12,11.4155127655086,685.011245583999
"56","IUU",2030,0.1,12139.7509405615,99741.7273362045,2919617.7583015,4.53256388574807,14.1416292799283,5.24242162115476,4,9,19.2214290134217,1293.12887825054
"57","IUU",2030,0.15,19309.6909525616,146511.183636204,4478979.69587651,7.20957194962753,20.7727186973895,8.04238840225309,4,9,27.4291166074738,1875.21288825053
"58","IUU",2030,0.2,25154.2820215615,192935.953796204,5769683.12823696,9.39174047483201,27.3549376597263,10.3599560225574,4,9,35.8848586908823,2483.16194825053
"59","IUU",2030,0.25,36556.6944695616,371385.974266204,8779434.36641951,13.6490076234955,52.6560237936773,15.7642199610411,4,11,71.8521457440019,5055.60719225054
"60","IUU",2030,0.3,35676.9570625615,326750.930396204,8351138.21827161,13.3205440479713,46.3275566600049,14.9951778558122,4,10,62.042458970836,4376.17287825054
"61","IUU",2030,0.35,37273.7768715615,412503.463326204,9149294.7188495,13.9167414356902,58.4857632892451,16.428335632647,4,11,81.0141221110093,5684.35293525054
"62","IUU",2030,0.4,36746.2376235615,365568.160526205,8768183.3188955,13.7197764933691,51.831159744016,15.7440177497644,4,11,70.4696416089228,4963.18828425054
"63","IUU",2030,0.45,22921.0476665616,675715.188436204,8510566.22236951,8.55792786735388,95.8045739620266,15.2814443759154,5,20,149.468493161465,9864.061462584
"64","IUU",2030,0.5,23355.8601445616,674445.471826204,8564025.8888095,8.72027183507653,95.6245503944713,15.3774357468433,5,20,148.982610034851,9832.317008584
"65","IUU",2030,0.55,16176.6280575615,739856.252536205,7844049.05256951,6.03979443119373,104.898652983386,14.0846561964028,6,27,168.237479054914,10708.3201165535
"66","IUU",2030,0.6,6116.34906656155,814468.534786204,6727094.6998395,2.28363357926052,115.477367263642,12.0790698034768,6,44,191.624468835487,12664.3761435535
"67","IUU",2030,0.65,-28694.7947184385,1005120.5406762,2520214.9262275,-10.7136456823992,142.508481129187,4.52525991857857,35,67,257.432341821135,28694.7947184385
"68","IUU",2030,0.7,-41496.8117064385,1063397.5123962,921519.219579503,-15.4934768460407,150.771134600618,1.65466601485658,35,73,279.05059592572,41496.8117064385
"69","IUU",2030,0.75,-38885.6877624385,1050326.4704362,1251397.7957895,-14.518573312374,148.917889879103,2.24699101197713,35,73,274.249879587216,38885.6877624385
"70","IUU",2030,0.8,-60587.4752214384,1146880.6671062,-1518898.5401205,-22.6212715122346,162.607583161894,-2.72731131478678,37,81,310.823764183012,61986.4768401643
"71","IUU",2030,0.85,-88935.7966594385,1251829.9890362,-5138902.49780049,-33.2055560334386,177.4875581087,-9.22733583424567,41,95,353.885076189188,96494.168300867
"72","IUU",2030,0.9,-103272.511015438,1302750.4917062,-6977096.00870249,-38.5583902100585,184.70719316755,-12.5279683838385,45,NA,375.143316553525,118335.013552198
"73","IUU_20",2015,0.05,1889.81796612614,84770.6883192981,2753291.56341331,0.585795662975584,10.0291028325763,3.76293301126337,12,58,13.5176623230523,2566.61109814765
"74","IUU_20",2015,0.1,11345.5634556345,158875.786347133,8544452.10733891,3.51683706338589,18.7963744364109,11.6777319645744,10,27,22.371262189107,4265.87362068206
"75","IUU_20",2015,0.15,18862.2068856345,227875.290717133,13172399.5973011,5.84680598121446,26.959610319515,18.0027636523855,10,26,30.7104988906087,6024.24219168206
"76","IUU_20",2015,0.2,25094.4292706345,299316.014057133,17129525.5421081,7.77863693492056,35.411663440893,23.4109812364982,10,26,39.5726645344443,8004.51799168205
"77","IUU_20",2015,0.25,29405.8602526344,376150.473087133,20293613.4734221,9.11507124539084,44.5018419681071,27.7353510509762,10,27,49.7057920337896,10315.106801682
"78","IUU_20",2015,0.3,33597.6968586345,645458.290727133,26211898.7494791,10.4144343309957,76.3632772150991,35.8238918111637,11,36,87.9173940220018,19247.174725336
"79","IUU_20",2015,0.35,33007.2145686345,652019.153327133,26108994.6987651,10.2313997897086,77.139483790631,35.6832524925496,11,37,88.975182689944,19510.182735336
"80","IUU_20",2015,0.4,32927.6400086345,649261.168527133,26009096.9900391,10.2067336933085,76.8131904253383,35.5467219518289,11,37,88.7140707294815,19423.584265336
"81","IUU_20",2015,0.45,24018.4534926345,906314.270827133,25567231.4429831,7.44511171952046,107.224787258068,34.9428227950335,13,54,129.860521150346,29362.780198166
"82","IUU_20",2015,0.5,-1267.56413336552,1189653.37432713,17881491.2722502,-0.392912748835284,140.746244519192,24.4386953757819,15,67,182.189792442726,43533.1736785113
"83","IUU_20",2015,0.55,-8327.36097836553,1255495.00462713,15449891.1360941,-2.5812708062873,148.535876690822,21.1154191401221,16,68,194.919817967851,47223.4345519579
"84","IUU_20",2015,0.6,-16813.8797693655,1321110.81342713,12641237.0120191,-5.21187649987122,156.298792233269,17.276821927555,17,71,208.028847206788,51261.5000295716
"85","IUU_20",2015,0.65,-45256.8552083655,1528012.12162713,2683835.91398011,-14.028477861981,180.776999704188,3.66800773725901,21,76,250.905635972974,66331.1162823556
"86","IUU_20",2015,0.7,-104961.368760366,1834843.66702713,-16800649.4026129,-32.5353635651166,217.077815258547,-22.9615050900674,34,86,320.482798683838,109011.996203073
"87","IUU_20",2015,0.75,-92808.8159843655,1777326.35572713,-12923295.6855829,-28.7683802694421,210.273021748929,-17.6623124829215,32,84,307.099744248925,98729.370144433
"88","IUU_20",2015,0.8,-110719.004074366,1851153.07252713,-18226381.1399999,-34.320084557504,219.007358454912,-24.910057539474,34,88,324.715947101487,112156.974149073
"89","IUU_20",2015,0.85,-151364.889374366,2015267.73542713,-30384882.7536468,-46.9192786350958,238.423537126933,-41.5271233444379,38,96,364.529736861404,145649.117493217
"90","IUU_20",2015,0.9,-209123.957364366,2191570.06022713,-45562659.5388389,-64.8231255306838,259.281621213516,-62.27064286904,50,NA,410.889697774798,209123.957364366
"91","IUU_20",2020,0.05,2710.00097363448,77689.0545071329,1771258.8591627,0.840031603821004,9.19128453555666,2.42078555035891,7,27,12.1030694771967,1755.76204560862
"92","IUU_20",2020,0.1,11930.7143706345,144469.979397133,5511054.27301811,3.69821901357226,17.0920433503685,7.53197675334281,6,18,20.5786156741248,2984.12498533604
"93","IUU_20",2020,0.15,20759.2682656345,210889.521597133,8938928.9047064,6.4348469188718,24.9500474791942,12.2168647548377,6,17,28.9313777576871,4253.55416533603
"94","IUU_20",2020,0.2,27435.7193606345,278419.681237133,11534324.348559,8.50437751156515,32.9394472205157,15.7640005986159,6,17,37.8396134480996,5685.05366533603
"95","IUU_20",2020,0.25,39279.2393686345,537542.809227133,16760994.3030071,12.1755684830811,63.5959459282055,22.9073083295955,7,22,75.1185946053633,11527.4451756086
"96","IUU_20",2020,0.3,38158.8516886345,542271.462327133,16502289.2907161,11.8282767038943,64.1553863331347,22.5537353030897,7,22,75.9858001246351,11717.8747556086
"97","IUU_20",2020,0.35,39192.7420886345,535276.824227133,16756529.7617731,12.1487565189706,63.32786037844,22.9012066257975,7,22,74.6223617783895,11463.9861756086
"98","IUU_20",2020,0.4,39334.4391486344,537347.146027133,16793766.0179171,12.1926790155773,63.5727972857648,22.9520975446243,7,22,74.7759771266206,11519.3333256086
"99","IUU_20",2020,0.45,19585.0630006344,991258.302627133,12361779.2786316,6.07087305260038,117.274398117979,16.894886086037,10,48,154.600598185939,25502.4871915113
"100","IUU_20",2020,0.5,12784.1009846345,1050764.24292713,10571579.3571131,3.96274723072503,124.314463572798,14.4482137208728,10,52,166.839651981779,28166.3219715113
"101","IUU_20",2020,0.55,10633.8644146345,1092179.92432713,9818794.94994311,3.29622840211029,129.214295529774,13.4193806928906,11,54,174.566588688515,29610.2969039579
"102","IUU_20",2020,0.6,5123.45448963443,1148638.66702713,7969029.22650911,1.58814101319656,135.893851253134,10.8912995422026,11,56,186.100102493151,32407.8088839579
"103","IUU_20",2020,0.65,-48456.8431913655,1506478.12472713,-7133268.21767289,-15.0203930176285,178.229342328881,-9.74906210848249,24,70,266.604158730725,57978.7146287133
"104","IUU_20",2020,0.7,-64267.4772783655,1577754.94282713,-11042053.5024429,-19.9212887880523,186.662004048121,-15.0912123469291,26,74,284.119728407583,68079.5244653615
"105","IUU_20",2020,0.75,-71277.8603573655,1622978.57722713,-13261180.7788099,-22.0943298306738,192.012349655226,-18.1241011972782,26,76,294.83051051491,73608.9094093615
"106","IUU_20",2020,0.8,-87824.2400273655,1692664.92122713,-17251985.7584329,-27.223288080818,200.256844584532,-23.5783480336433,28,80,312.74688458604,85437.6261336164
"107","IUU_20",2020,0.85,-146956.333564366,1907278.59842713,-30824733.2255229,-45.5527380900413,225.647491759756,-42.1282684910821,36,94,370.271475613514,135737.131913557
"108","IUU_20",2020,0.9,-166532.432593366,1962103.56762713,-34804954.7206789,-51.62083253867,232.133758001084,-47.5680508429718,40,100,386.571924353292,157601.162662124
"109","IUU_20",2025,0.05,3730.03950163448,71148.4616171329,1511117.8810821,1.15621768971967,8.41747604136641,2.06524998448943,5,15,11.8285934515596,1121.17934151131
"110","IUU_20",2025,0.1,13741.6648716344,132225.928717133,4433026.57857111,4.25956776163387,15.643466657273,6.05863261050101,4,11,20.0526751996239,2045.25767641966
"111","IUU_20",2025,0.15,22979.3493836345,194380.898897133,7027851.0789825,7.12301578682062,22.9969351715663,9.60498814392233,4,11,28.4326903698621,2969.23569641967
"112","IUU_20",2025,0.2,30174.7318786345,253597.548917133,9055359.78482011,9.35340195870238,30.0027750936666,12.3759912375293,4,11,36.6816230995926,3886.14923641966
"113","IUU_20",2025,0.25,44333.4677886345,490525.394537133,13472362.3351701,13.7422511695586,58.0333806571559,18.4127237537693,4,14,73.1679615064661,7855.87037641967
"114","IUU_20",2025,0.3,42538.3856786345,433037.677847133,12793303.6384801,13.1858212204463,51.2320884448952,17.4846519068515,4,13,63.912086995716,6858.85339641965
"115","IUU_20",2025,0.35,44402.1794386345,554184.820087133,13798445.6689089,13.7635500392315,65.5648392044654,18.8583829630059,5,15,84.1526394287412,8377.17751151131
"116","IUU_20",2025,0.4,45032.6597786344,491666.384277133,13629964.0332701,13.9589829620756,58.1683695744368,18.6281185344356,4,14,73.128218533018,7866.45266641966
"117","IUU_20",2025,0.45,27210.3517306345,898578.370787133,11521860.1983271,8.43451925929141,106.309563628982,15.7469658017974,6,29,150.947865338358,15416.4515139579
"118","IUU_20",2025,0.5,27083.2362136345,901135.457887133,11476131.8742562,8.39511667137543,106.612089065382,15.6844687446449,6,30,151.302680806628,15486.0791839579
"119","IUU_20",2025,0.55,10665.5010956345,1050800.62138713,8468427.3615271,3.30603497123648,124.318767458061,11.5738286840466,7,46,184.565895770375,19480.9003295716
"120","IUU_20",2025,0.6,12468.4975556345,1040933.99928713,8805448.85143711,3.86491816822151,123.151461050469,12.0344371087916,7,45,182.162850064758,19137.8783825716
"121","IUU_20",2025,0.65,-36391.6887013656,1355895.15398713,-812948.209952891,-11.2805009750842,160.414079431665,-1.11105910333986,30,64,259.24802279606,40047.6754096836
"122","IUU_20",2025,0.7,-45446.4541103655,1396435.59168713,-2458477.25636289,-14.0872487153051,165.210362517624,-3.3600092879155,30,68,270.546104693003,47088.7165146836
"123","IUU_20",2025,0.75,-69659.2199963655,1509481.35178713,-6977112.01302289,-21.592592350987,178.584649966597,-9.53564288866596,32,76,301.410998428867,68207.9027731576
"124","IUU_20",2025,0.8,-74397.7716273656,1531269.69778713,-7891346.7798539,-23.0614232352206,181.162399031966,-10.7851306762536,34,77,307.44147803754,73778.7146076873
"125","IUU_20",2025,0.85,-124648.570896366,1719285.51088713,-16759637.0073529,-38.6378971604728,203.406289710639,-22.9054533089754,40,92,363.382108497238,124648.570896366
"126","IUU_20",2025,0.9,-130299.500953366,1738889.61708713,-17800735.1613829,-40.389542228148,205.725624387739,-24.3283257224252,40,94,369.540323047218,130299.500953366
"127","IUU_20",2030,0.05,4013.29583363445,63654.6266071328,1217360.59938391,1.24401997214589,7.53089079101943,1.66377090131134,5,12,11.4535804964725,824.120940459135
"128","IUU_20",2030,0.1,14443.0116286345,119544.484217133,3481064.12178311,4.47696747729791,14.1431425065824,4.75758225981091,4,9,19.3114913534503,1554.29727581752
